Date,BlockShape,Color,Region,QuantitySold,Revenue
2020-01-01,I,Purple,South,0.0,0.08
2020-01-01,I,Purple,East,0.0,28.47
2020-01-01,T,Red,West,0.0,5.78
2020-01-01,I,Purple,West,0.0,0.16
2020-01-01,T,Red,East,0.0,10.09
2020-01-01,T,Red,West,0.0,34.42
2020-01-01,T,Red,North,0.0,20.08
2020-01-01,I,Purple,North,0.0,1.45
2020-01-01,I,Purple,South,0.0,14.38
2020-01-01,I,Purple,East,0.0,16.72
2020-01-01,I,Purple,West,0.0,0.18
2020-01-01,I,Purple,West,2.0,394.0
2020-01-01,I,Purple,West,0.0,35.92
2020-01-01,T,Red,North,0.0,8.379999999999999
2020-01-01,I,Purple,East,0.0,1.04
2020-01-01,I,Purple,West,0.0,13.67
2020-01-01,I,Purple,East,0.0,2.89
2020-01-01,I,Purple,North,0.0,1.52
2020-01-01,I,Purple,East,0.0,1.0
2020-01-01,I,Purple,West,0.0,3.56
2020-01-01,I,Purple,South,0.0,0.83
2020-01-01,T,Red,West,0.0,7.03
2020-01-01,I,Purple,North,0.0,2.69
2020-01-01,T,Red,North,0.0,6.89
2020-01-01,I,Purple,East,0.0,0.51
2020-01-01,I,Purple,South,0.0,0.17
2020-01-01,I,Purple,South,0.0,0.51
2020-01-01,L,Blue,North,0.0,2.0
2020-01-01,I,Purple,North,0.0,75.44
2020-01-01,I,Purple,North,0.0,0.34
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,I,Purple,West,0.0,0.08
2020-01-01,I,Purple,North,0.0,1.04
2020-01-01,I,Purple,West,0.0,0.17
2020-01-01,I,Purple,South,0.0,17.27
2020-01-01,I,Purple,East,0.0,7.44
2020-01-01,I,Purple,East,0.0,9.48
2020-01-01,I,Purple,East,0.0,0.17
2020-01-01,I,Purple,North,0.0,5.08
2020-01-01,I,Purple,North,0.0,0.51
2020-01-01,I,Purple,West,0.0,2.55
2020-01-01,I,Purple,East,0.0,0.4
2020-01-01,I,Purple,East,0.0,0.16
2020-01-01,I,Purple,South,0.0,2.37
2020-01-01,I,Purple,West,0.0,1.02
2020-01-01,T,Red,North,0.0,64.03999999999999
2020-01-01,I,Purple,South,0.0,0.33
2020-01-01,I,Purple,South,0.0,3.72
2020-01-01,T,Red,East,0.0,0.81
2020-01-01,I,Purple,South,0.0,8.97
2020-01-01,I,Purple,West,0.0,0.0
2020-01-01,I,Purple,West,0.0,6.11
2020-01-01,I,Purple,West,0.0,0.98
2020-01-01,L,Blue,West,0.0,67.75
2020-01-01,I,Purple,South,0.0,3.2
2020-01-01,I,Purple,North,0.0,5.06
2020-01-01,T,Red,South,0.0,22.83
2020-01-01,I,Purple,East,0.0,1.7
2020-01-01,T,Red,West,0.0,3.79
2020-01-01,I,Purple,South,0.0,3.5
2020-01-01,T,Red,South,0.0,0.83
2020-01-01,I,Purple,North,0.0,32.1
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,South,0.0,32.989999999999995
2020-01-01,I,Purple,North,0.0,0.45
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,East,0.0,7.8
2020-01-01,I,Purple,South,0.0,65.02000000000001
2020-01-01,I,Purple,East,0.0,0.51
2020-01-01,I,Purple,North,2.0,275.65
2020-01-01,I,Purple,South,0.0,9.16
2020-01-01,I,Purple,East,0.0,0.56
2020-01-01,I,Purple,East,0.0,0.16
2020-01-01,T,Red,North,1.0,143.84
2020-01-01,I,Purple,West,0.0,8.05
2020-01-01,I,Purple,South,0.0,13.49
2020-01-01,T,Red,North,0.0,7.12
2020-01-01,I,Purple,South,0.0,11.14
2020-01-01,I,Purple,South,0.0,13.46
2020-01-01,T,Red,South,0.0,7.75
2020-01-01,I,Purple,North,0.0,2.04
2020-01-01,I,Purple,South,0.0,0.85
2020-01-01,T,Red,South,2.0,312.15
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,T,Red,East,0.0,14.65
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,I,Purple,West,0.0,2.38
2020-01-01,I,Purple,North,0.0,0.16
2020-01-01,I,Purple,East,0.0,10.86
2020-01-01,T,Red,South,0.0,8.620000000000001
2020-01-01,I,Purple,North,0.0,0.51
2020-01-01,I,Purple,North,0.0,0.0
2020-01-01,I,Purple,West,0.0,1.36
2020-01-01,I,Purple,East,0.0,0.66
2020-01-01,T,Red,South,0.0,68.34
2020-01-01,I,Purple,South,0.0,0.51
2020-01-01,T,Red,North,0.0,1.83
2020-01-01,I,Purple,North,0.0,0.32
2020-01-01,I,Purple,West,0.0,11.89
2020-01-01,I,Purple,West,0.0,0.84
2020-01-01,I,Purple,West,0.0,1.87
2020-01-01,T,Red,East,0.0,36.22
2020-01-01,T,Red,South,0.0,11.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,I,Purple,East,0.0,26.77
2020-01-01,I,Purple,South,0.0,1.0
2020-01-01,I,Purple,South,0.0,24.69
2020-01-01,I,Purple,West,0.0,0.25
2020-01-01,I,Purple,East,0.0,1.02
2020-01-01,I,Purple,East,0.0,4.76
2020-01-01,I,Purple,South,0.0,0.22
2020-01-01,I,Purple,West,0.0,0.16
2020-01-01,I,Purple,North,0.0,0.34
2020-01-01,I,Purple,North,0.0,20.95
2020-01-01,T,Red,East,0.0,2.4699999999999998
2020-01-01,I,Purple,South,0.0,0.16
2020-01-01,I,Purple,West,0.0,4.25
2020-01-01,I,Purple,South,0.0,13.42
2020-01-01,T,Red,South,0.0,13.54
2020-01-01,I,Purple,North,0.0,2.73
2020-01-01,I,Purple,West,0.0,14.39
2020-01-01,I,Purple,South,0.0,0.34
2020-01-01,I,Purple,North,0.0,45.68
2020-01-01,I,Purple,North,0.0,0.85
2020-01-01,I,Purple,North,0.0,8.32
2020-01-01,T,Red,South,1.0,163.39
2020-01-01,I,Purple,North,0.0,56.64
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,I,Purple,East,0.0,2.86
2020-01-01,I,Purple,North,0.0,0.99
2020-01-01,T,Red,West,0.0,51.730000000000004
2020-01-01,I,Purple,South,0.0,20.96
2020-01-01,I,Purple,South,0.0,0.88
2020-01-01,I,Purple,East,0.0,2.19
2020-01-01,T,Red,South,0.0,74.43
2020-01-01,I,Purple,South,0.0,0.72
2020-01-01,I,Purple,South,0.0,12.66
2020-01-01,I,Purple,East,0.0,12.53
2020-01-01,I,Purple,East,0.0,1.36
2020-01-01,T,Red,East,0.0,51.07
2020-01-01,T,Red,West,0.0,0.67
2020-01-01,I,Purple,North,0.0,20.03
2020-01-01,T,Red,East,0.0,1.98
2020-01-01,I,Purple,South,0.0,2.72
2020-01-01,I,Purple,West,0.0,2.16
2020-01-01,T,Red,West,0.0,19.47
2020-01-01,I,Purple,South,0.0,1.36
2020-01-01,I,Purple,West,0.0,11.08
2020-01-01,I,Purple,South,0.0,0.99
2020-01-01,I,Purple,East,0.0,0.49
2020-01-01,I,Purple,South,0.0,13.22
2020-01-01,I,Purple,South,0.0,40.08
2020-01-01,I,Purple,West,0.0,2.68
2020-01-01,I,Purple,West,0.0,22.37
2020-01-01,I,Purple,North,0.0,4.5
2020-01-01,I,Purple,South,0.0,0.51
2020-01-01,I,Purple,North,0.0,0.24
2020-01-01,I,Purple,East,0.0,18.57
2020-01-01,I,Purple,North,0.0,1.67
2020-01-01,T,Red,North,0.0,15.75
2020-01-01,T,Red,West,0.0,32.480000000000004
2020-01-01,I,Purple,East,0.0,2.26
2020-01-01,I,Purple,North,0.0,1.19
2020-01-01,I,Purple,South,0.0,12.24
2020-01-01,I,Purple,East,0.0,0.17
2020-01-01,T,Red,South,0.0,79.72
2020-01-01,T,Red,East,0.0,17.62
2020-01-01,I,Purple,South,0.0,9.33
2020-01-01,T,Red,West,0.0,36.25
2020-01-01,T,Red,East,0.0,7.32
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,20.75
2020-01-01,I,Purple,East,0.0,0.34
2020-01-01,T,Red,West,0.0,12.52
2020-01-01,T,Red,South,0.0,27.77
2020-01-01,I,Purple,West,0.0,0.34
2020-01-01,T,Red,North,0.0,8.24
2020-01-01,T,Red,East,0.0,0.5
2020-01-01,I,Purple,East,0.0,3.9
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,I,Purple,South,0.0,0.51
2020-01-01,I,Purple,North,0.0,1.19
2020-01-01,T,Red,East,1.0,167.46
2020-01-01,I,Purple,North,0.0,9.99
2020-01-01,T,Red,South,0.0,4.37
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,I,Purple,East,0.0,0.17
2020-01-01,I,Purple,South,0.0,35.42
2020-01-01,I,Purple,East,0.0,6.94
2020-01-01,I,Purple,North,0.0,5.81
2020-01-01,I,Purple,West,0.0,7.64
2020-01-01,I,Purple,West,0.0,0.51
2020-01-01,I,Purple,North,0.0,1.53
2020-01-01,I,Purple,East,0.0,1.02
2020-01-01,I,Purple,West,0.0,1.53
2020-01-01,I,Purple,East,0.0,0.68
2020-01-01,I,Purple,East,0.0,0.51
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,I,Purple,South,0.0,2.2
2020-01-01,T,Red,West,0.0,37.79
2020-01-01,I,Purple,North,1.0,145.59
2020-01-01,I,Purple,West,0.0,0.34
2020-01-01,T,Red,North,0.0,7.279999999999999
2020-01-01,I,Purple,West,0.0,0.32
2020-01-01,I,Purple,East,0.0,2.14
2020-01-01,I,Purple,North,0.0,0.11
2020-01-01,T,Red,East,0.0,84.5
2020-01-01,I,Purple,West,0.0,30.06
2020-01-01,I,Purple,North,0.0,0.32
2020-01-01,T,Red,South,0.0,48.28
2020-01-01,I,Purple,West,0.0,0.64
2020-01-01,I,Purple,East,0.0,0.08
2020-01-01,I,Purple,East,0.0,0.51
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,I,Purple,East,0.0,1.36
2020-01-01,T,Red,North,0.0,0.24
2020-01-01,T,Red,West,0.0,0.0
2020-01-01,I,Purple,South,0.0,0.48
2020-01-01,I,Purple,East,0.0,2.21
2020-01-01,I,Purple,North,0.0,2.7
2020-01-01,I,Purple,South,0.0,0.51
2020-01-01,I,Purple,South,0.0,9.51
2020-01-01,I,Purple,East,0.0,9.34
2020-01-01,I,Purple,North,0.0,1.29
2020-01-01,I,Purple,North,0.0,3.55
2020-01-01,I,Purple,South,0.0,4.58
2020-01-01,I,Purple,East,0.0,2.56
2020-01-01,I,Purple,North,0.0,51.33
2020-01-01,T,Red,North,0.0,21.98
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,11.7
2020-01-01,I,Purple,South,0.0,0.34
2020-01-01,L,Blue,West,0.0,73.5
2020-01-01,T,Red,East,0.0,9.56
2020-01-01,I,Purple,East,0.0,0.16
2020-01-01,I,Purple,South,0.0,4.53
2020-01-01,I,Purple,West,0.0,5.24
2020-01-01,T,Red,South,0.0,2.49
2020-01-01,T,Red,South,0.0,32.730000000000004
2020-01-01,T,Red,West,0.0,39.019999999999996
2020-01-01,T,Red,East,0.0,76.06
2020-01-01,I,Purple,West,0.0,5.59
2020-01-01,I,Purple,North,0.0,20.53
2020-01-01,I,Purple,South,0.0,0.17
2020-01-01,I,Purple,West,0.0,0.84
2020-01-01,I,Purple,West,0.0,0.04
2020-01-01,I,Purple,East,0.0,0.23
2020-01-01,I,Purple,West,0.0,0.04
2020-01-01,I,Purple,West,0.0,0.01
2020-01-01,I,Purple,East,0.0,0.32
2020-01-01,T,Red,East,0.0,5.49
2020-01-01,T,Red,West,0.0,32.46
2020-01-01,T,Red,East,0.0,1.33
2020-01-01,I,Purple,North,0.0,0.68
2020-01-01,I,Purple,West,0.0,0.32
2020-01-01,I,Purple,East,0.0,0.08
2020-01-01,I,Purple,West,0.0,0.08
2020-01-01,T,Red,West,0.0,23.619999999999997
2020-01-01,T,Red,South,0.0,8.77
2020-01-01,T,Red,East,0.0,28.39
2020-01-01,T,Red,South,0.0,0.85
2020-01-01,L,Blue,East,0.0,44.5
2020-01-01,I,Purple,South,0.0,0.08
2020-01-01,I,Purple,East,0.0,0.98
2020-01-01,I,Purple,North,0.0,1.94
2020-01-01,I,Purple,South,0.0,0.08
2020-01-01,I,Purple,North,0.0,7.97
2020-01-01,I,Purple,South,0.0,74.5
2020-01-01,I,Purple,South,0.0,7.38
2020-01-01,T,Red,East,0.0,12.18
2020-01-01,T,Red,East,0.0,8.0
2020-01-01,I,Purple,East,0.0,0.17
2020-01-01,I,Purple,West,0.0,4.23
2020-01-01,T,Red,West,0.0,26.73
2020-01-01,I,Purple,West,0.0,0.4
2020-01-01,I,Purple,North,0.0,0.24
2020-01-01,I,Purple,West,0.0,0.08
2020-01-01,I,Purple,East,0.0,3.04
2020-01-01,I,Purple,North,0.0,2.21
2020-01-01,I,Purple,East,0.0,3.88
2020-01-01,I,Purple,East,0.0,5.2
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,10.059999999999999
2020-01-01,T,Red,West,0.0,31.16
2020-01-01,T,Red,East,1.0,152.62
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,West,0.0,3.67
2020-01-01,I,Purple,West,0.0,15.2
2020-01-01,I,Purple,South,0.0,28.65
2020-01-01,I,Purple,West,0.0,29.41
2020-01-01,I,Purple,North,0.0,4.65
2020-01-01,I,Purple,West,0.0,2.66
2020-01-01,T,Red,South,2.0,330.74
2020-01-01,I,Purple,East,0.0,15.63
2020-01-01,T,Red,South,0.0,50.34
2020-01-01,T,Red,East,2.0,317.39
2020-01-01,T,Red,North,0.0,23.86
2020-01-01,I,Purple,West,0.0,1.36
2020-01-01,I,Purple,East,0.0,0.34
2020-01-01,I,Purple,North,0.0,0.18
2020-01-01,I,Purple,South,0.0,14.86
2020-01-01,I,Purple,East,0.0,4.59
2020-01-01,T,Red,South,0.0,35.24
2020-01-01,I,Purple,South,0.0,13.19
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,I,Purple,South,0.0,0.17
2020-01-01,I,Purple,West,0.0,22.19
2020-01-01,I,Purple,North,0.0,0.51
2020-01-01,I,Purple,South,0.0,1.36
2020-01-01,I,Purple,West,0.0,0.25
2020-01-01,T,Red,South,0.0,4.42
2020-01-01,T,Red,South,0.0,9.49
2020-01-01,I,Purple,South,0.0,13.19
2020-01-01,I,Purple,South,0.0,0.4
2020-01-01,I,Purple,West,0.0,0.17
2020-01-01,I,Purple,North,0.0,0.68
2020-01-01,I,Purple,East,0.0,46.2
2020-01-01,T,Red,South,0.0,30.6
2020-01-01,I,Purple,East,0.0,2.21
2020-01-01,T,Red,South,0.0,16.7
2020-01-01,I,Purple,South,0.0,18.04
2020-01-01,L,Blue,North,4.0,658.0
2020-01-01,I,Purple,North,0.0,1.06
2020-01-01,I,Purple,East,0.0,15.6
2020-01-01,I,Purple,North,0.0,4.74
2020-01-01,T,Red,South,0.0,88.59
2020-01-01,I,Purple,North,0.0,0.98
2020-01-01,I,Purple,North,0.0,1.53
2020-01-01,I,Purple,North,0.0,0.85
2020-01-01,T,Red,North,0.0,9.0
2020-01-01,T,Red,West,0.0,75.1
2020-01-01,I,Purple,North,0.0,15.79
2020-01-01,I,Purple,South,0.0,10.55
2020-01-01,I,Purple,East,0.0,9.43
2020-01-01,T,Red,West,1.0,136.84
2020-01-01,I,Purple,West,0.0,11.64
2020-01-01,I,Purple,South,0.0,9.89
2020-01-01,I,Purple,West,0.0,0.33
2020-01-01,T,Red,North,0.0,52.78
2020-01-01,I,Purple,North,0.0,1.0
2020-01-01,I,Purple,South,0.0,15.0
2020-01-01,I,Purple,West,0.0,0.34
2020-01-01,I,Purple,East,0.0,3.28
2020-01-01,I,Purple,West,0.0,1.04
2020-01-01,T,Red,East,0.0,6.529999999999999
2020-01-01,T,Red,North,0.0,27.43
2020-01-01,I,Purple,South,0.0,5.12
2020-01-01,I,Purple,East,0.0,0.25
2020-01-01,I,Purple,South,0.0,0.16
2020-01-01,I,Purple,East,0.0,17.72
2020-01-01,I,Purple,West,0.0,5.75
2020-01-01,I,Purple,East,0.0,0.68
2020-01-01,T,Red,West,0.0,20.54
2020-01-01,I,Purple,South,0.0,1.53
2020-01-01,T,Red,East,0.0,31.94
2020-01-01,I,Purple,North,0.0,0.67
2020-01-01,I,Purple,South,0.0,0.33
2020-01-01,I,Purple,East,0.0,0.0
2020-01-01,I,Purple,South,0.0,0.5
2020-01-01,I,Purple,South,0.0,29.55
2020-01-01,T,Red,West,0.0,29.93
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,North,0.0,6.91
2020-01-01,I,Purple,South,0.0,0.16
2020-01-01,I,Purple,West,0.0,0.17
2020-01-01,I,Purple,West,0.0,1.36
2020-01-01,I,Purple,West,0.0,0.03
2020-01-01,T,Red,South,0.0,62.78
2020-01-01,I,Purple,East,0.0,1.35
2020-01-01,I,Purple,South,0.0,0.64
2020-01-01,I,Purple,North,0.0,1.01
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,I,Purple,North,0.0,0.51
2020-01-01,T,Red,West,1.0,156.12
2020-01-01,I,Purple,West,0.0,3.77
2020-01-01,I,Purple,North,0.0,3.29
2020-01-01,I,Purple,South,0.0,0.4
2020-01-01,I,Purple,South,0.0,9.27
2020-01-01,I,Purple,North,0.0,0.68
2020-01-01,T,Red,South,0.0,44.6
2020-01-01,T,Red,South,0.0,28.41
2020-01-01,T,Red,North,0.0,31.490000000000002
2020-01-01,T,Red,South,0.0,5.13
2020-01-01,T,Red,South,0.0,1.9
2020-01-01,I,Purple,South,0.0,0.34
2020-01-01,T,Red,East,0.0,29.0
2020-01-01,T,Red,East,0.0,0.56
2020-01-01,I,Purple,North,0.0,0.48
2020-01-01,T,Red,West,0.0,41.23
2020-01-01,T,Red,West,0.0,9.67
2020-01-01,T,Red,West,0.0,33.989999999999995
2020-01-01,I,Purple,West,0.0,0.89
2020-01-01,I,Purple,South,0.0,27.87
2020-01-01,I,Purple,South,0.0,0.73
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,I,Purple,South,0.0,0.08
2020-01-01,L,Blue,East,0.0,3.82
2020-01-01,I,Purple,East,0.0,2.55
2020-01-01,I,Purple,South,0.0,13.03
2020-01-01,I,Purple,East,0.0,10.17
2020-01-01,T,Red,West,0.0,0.08
2020-01-01,I,Purple,West,0.0,1.87
2020-01-01,I,Purple,East,0.0,2.19
2020-01-01,I,Purple,North,0.0,2.21
2020-01-01,I,Purple,West,0.0,4.34
2020-01-01,T,Red,West,0.0,14.78
2020-01-01,I,Purple,South,0.0,4.79
2020-01-01,T,Red,South,0.0,0.34
2020-01-01,T,Red,East,0.0,34.4
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,South,0.0,0.04
2020-01-01,I,Purple,West,0.0,0.17
2020-01-01,I,Purple,North,0.0,7.12
2020-01-01,T,Red,North,0.0,0.41
2020-01-01,I,Purple,West,0.0,0.34
2020-01-01,I,Purple,East,0.0,8.32
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,T,Red,West,0.0,9.690000000000001
2020-01-01,I,Purple,West,0.0,4.0
2020-01-01,T,Red,North,0.0,1.08
2020-01-01,I,Purple,North,0.0,13.24
2020-01-01,L,Blue,South,11.0,1595.0
2020-01-01,T,Red,North,0.0,33.14
2020-01-01,T,Red,East,0.0,19.490000000000002
2020-01-01,I,Purple,West,0.0,12.0
2020-01-01,I,Purple,West,0.0,0.64
2020-01-01,I,Purple,East,0.0,3.43
2020-01-01,I,Purple,East,0.0,9.65
2020-01-01,T,Red,East,0.0,50.59
2020-01-01,T,Red,East,0.0,68.97999999999999
2020-01-01,L,Blue,East,0.0,6.51
2020-01-01,L,Blue,East,1.0,262.0
2020-01-01,L,Blue,South,0.0,49.0
2020-01-01,L,Blue,West,7.0,961.0
2020-01-01,T,Red,West,0.0,27.05
2020-01-01,T,Red,North,0.0,20.91
2020-01-01,T,Red,West,0.0,0.16
2020-01-01,L,Blue,South,1.0,240.0
2020-01-01,I,Purple,South,0.0,12.0
2020-01-01,I,Purple,East,0.0,5.0
2020-01-01,T,Red,West,0.0,0.25
2020-01-01,T,Red,West,1.0,210.04
2020-01-01,T,Red,East,0.0,8.04
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,I,Purple,East,0.0,0.33
2020-01-01,I,Purple,East,0.0,1.68
2020-01-01,I,Purple,West,0.0,8.3
2020-01-01,I,Purple,West,0.0,0.51
2020-01-01,I,Purple,West,0.0,18.6
2020-01-01,L,Blue,East,2.0,272.9
2020-01-01,T,Red,West,0.0,13.559999999999999
2020-01-01,I,Purple,East,0.0,5.06
2020-01-01,I,Purple,East,0.0,0.16
2020-01-01,L,Blue,North,2.0,371.25
2020-01-01,I,Purple,South,0.0,55.0
2020-01-01,T,Red,South,0.0,77.21000000000001
2020-01-01,I,Purple,South,0.0,0.84
2020-01-01,I,Purple,South,0.0,4.42
2020-01-01,I,Purple,West,0.0,1.18
2020-01-01,T,Red,West,0.0,29.560000000000002
2020-01-01,T,Red,North,0.0,41.38
2020-01-01,I,Purple,West,0.0,3.89
2020-01-01,T,Red,East,0.0,5.98
2020-01-01,T,Red,South,0.0,25.54
2020-01-01,T,Red,West,0.0,0.49
2020-01-01,T,Red,North,0.0,0.24
2020-01-01,I,Purple,North,0.0,1.02
2020-01-01,L,Blue,North,3.0,434.0
2020-01-01,I,Purple,West,0.0,3.36
2020-01-01,I,Purple,North,0.0,14.94
2020-01-01,T,Red,South,0.0,23.7
2020-01-01,I,Purple,South,0.0,23.92
2020-01-01,T,Red,South,0.0,36.16
2020-01-01,I,Purple,West,0.0,4.25
2020-01-01,I,Purple,East,0.0,0.32
2020-01-01,I,Purple,South,0.0,0.08
2020-01-01,L,Blue,North,4.0,648.0
2020-01-01,I,Purple,North,0.0,2.83
2020-01-01,I,Purple,West,0.0,7.92
2020-01-01,T,Red,West,0.0,6.17
2020-01-01,I,Purple,East,0.0,0.0
2020-01-01,T,Red,South,0.0,1.58
2020-01-01,I,Purple,East,0.0,0.85
2020-01-01,I,Purple,West,0.0,18.09
2020-01-01,I,Purple,East,0.0,6.45
2020-01-01,L,Blue,East,1.0,139.75
2020-01-01,I,Purple,East,0.0,0.66
2020-01-01,I,Purple,South,0.0,0.85
2020-01-01,I,Purple,West,0.0,7.46
2020-01-01,I,Purple,West,0.0,27.6
2020-01-01,T,Red,South,0.0,2.98
2020-01-01,I,Purple,South,0.0,0.25
2020-01-01,I,Purple,West,0.0,4.03
2020-01-01,I,Purple,South,0.0,13.89
2020-01-01,I,Purple,South,0.0,5.41
2020-01-01,I,Purple,South,0.0,1.02
2020-01-01,I,Purple,East,0.0,0.88
2020-01-01,L,Blue,North,0.0,0.42
2020-01-01,I,Purple,South,0.0,1.0
2020-01-01,I,Purple,North,0.0,2.0
2020-01-01,T,Red,East,0.0,5.66
2020-01-01,I,Purple,East,0.0,2.68
2020-01-01,I,Purple,East,0.0,0.0
2020-01-01,I,Purple,South,0.0,0.34
2020-01-01,L,Blue,North,0.0,0.75
2020-01-01,T,Red,East,0.0,5.57
2020-01-01,I,Purple,East,0.0,5.08
2020-01-01,T,Red,East,0.0,34.04
2020-01-01,T,Red,East,0.0,2.16
2020-01-01,T,Red,North,0.0,11.66
2020-01-01,I,Purple,East,0.0,4.56
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,L,Blue,East,0.0,43.0
2020-01-01,I,Purple,South,0.0,0.08
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,North,0.0,5.37
2020-01-01,I,Purple,East,0.0,32.05
2020-01-01,T,Red,West,0.0,31.12
2020-01-01,I,Purple,North,0.0,20.26
2020-01-01,I,Purple,South,0.0,0.0
2020-01-01,T,Red,North,0.0,7.2
2020-01-01,T,Red,South,0.0,24.68
2020-01-01,I,Purple,East,0.0,7.95
2020-01-01,T,Red,South,0.0,23.78
2020-01-01,T,Red,West,0.0,77.24
2020-01-01,I,Purple,South,0.0,1.65
2020-01-01,I,Purple,North,0.0,4.23
2020-01-01,T,Red,South,0.0,21.97
2020-01-01,I,Purple,West,0.0,2.2
2020-01-01,T,Red,South,0.0,0.41
2020-01-01,T,Red,North,0.0,60.0
2020-01-01,I,Purple,East,0.0,0.17
2020-01-01,I,Purple,North,0.0,9.77
2020-01-01,T,Red,North,0.0,18.43
2020-01-01,I,Purple,North,0.0,2.55
2020-01-01,T,Red,West,0.0,22.81
2020-01-01,T,Red,East,0.0,57.82
2020-01-01,T,Red,East,0.0,47.65
2020-01-01,T,Red,East,0.0,9.19
2020-01-01,I,Purple,West,0.0,1.52
2020-01-01,L,Blue,North,0.0,69.53
2020-01-01,T,Red,South,0.0,46.35
2020-01-01,T,Red,West,0.0,35.27
2020-01-01,T,Red,East,0.0,13.46
2020-01-01,I,Purple,North,0.0,8.14
2020-01-01,T,Red,West,0.0,39.7
2020-01-01,I,Purple,South,0.0,2.87
2020-01-01,I,Purple,West,0.0,103.72
2020-01-01,T,Red,East,0.0,18.29
2020-01-01,T,Red,East,0.0,7.49
2020-01-01,I,Purple,West,0.0,63.0
2020-01-01,T,Red,North,0.0,7.61
2020-01-01,I,Purple,East,0.0,3.06
2020-01-01,T,Red,North,0.0,4.2
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,2.27
2020-01-01,I,Purple,South,0.0,1.17
2020-01-01,T,Red,North,0.0,14.65
2020-01-01,I,Purple,North,0.0,0.68
2020-01-01,T,Red,South,0.0,9.63
2020-01-01,I,Purple,North,0.0,0.84
2020-01-01,I,Purple,East,0.0,0.51
2020-01-01,I,Purple,East,0.0,0.08
2020-01-01,I,Purple,West,0.0,7.64
2020-01-01,I,Purple,North,0.0,0.8
2020-01-01,I,Purple,East,0.0,0.5
2020-01-01,T,Red,North,0.0,2.9
2020-01-01,T,Red,East,0.0,0.32
2020-01-01,T,Red,West,0.0,4.68
2020-01-01,I,Purple,North,0.0,10.18
2020-01-01,L,Blue,North,0.0,5.0
2020-01-01,I,Purple,West,0.0,0.51
2020-01-01,I,Purple,South,0.0,58.18
2020-01-01,I,Purple,North,0.0,52.52
2020-01-01,I,Purple,East,0.0,12.25
2020-01-01,I,Purple,North,0.0,32.97
2020-01-01,I,Purple,East,0.0,0.32
2020-01-01,I,Purple,West,0.0,1.86
2020-01-01,I,Purple,West,0.0,2.8
2020-01-01,I,Purple,West,0.0,13.56
2020-01-01,I,Purple,North,0.0,1.02
2020-01-01,I,Purple,South,0.0,5.43
2020-01-01,I,Purple,North,0.0,0.85
2020-01-01,L,Blue,South,0.0,56.75
2020-01-01,T,Red,West,0.0,6.35
2020-01-01,T,Red,South,0.0,49.7
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,6.2
2020-01-01,I,Purple,East,0.0,0.0
2020-01-01,T,Red,East,0.0,2.04
2020-01-01,T,Red,East,0.0,30.61
2020-01-01,T,Red,East,0.0,3.69
2020-01-01,T,Red,East,0.0,1.5
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.5
2020-01-01,T,Red,East,0.0,1.18
2020-01-01,T,Red,East,0.0,5.0
2020-01-01,T,Red,West,0.0,4.06
2020-01-01,L,Blue,East,0.0,47.0
2020-01-01,T,Red,West,0.0,2.71
2020-01-01,T,Red,South,0.0,3.52
2020-01-01,T,Red,South,0.0,4.49
2020-01-01,T,Red,South,0.0,1.34
2020-01-01,T,Red,South,0.0,5.33
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,0.17
2020-01-01,T,Red,South,0.0,11.57
2020-01-01,T,Red,South,0.0,4.08
2020-01-01,T,Red,East,0.0,83.17
2020-01-01,T,Red,South,0.0,6.04
2020-01-01,T,Red,South,0.0,10.25
